book_id,title,author,price,description,publisher,max_rank,avg_rank,min_rank,weeks_on_list,start_year,start_month,start_day,keyword_crime,keyword_murder,keyword_mystery,keyword_relationship,keyword_newyork,keyword_starwars
jonathankellerman_guilt,GUILT,Jonathan Kellerman,28.0,The Los Angeles psychologist-detective Alex Delaware and the detective Milo Sturgis turn their sights six decades into the past to pursue the story of a beautiful nurse and her lover. ,Ballantine,17.0,8.75,4.0,4,2013,2,16,False,False,True,True,False,False
jonathankellerman_heartbreakhotel,HEARTBREAK HOTEL,Jonathan Kellerman,,The psychologist Alex Delaware and the L.A.P.D. Lt. Milo Sturgis investigate the mysterious death of an elderly woman.,Ballantine,7.0,5.5,4.0,4,2017,2,18,True,False,True,False,False,False
jonathankellerman_killer,KILLER,Jonathan Kellerman,,The psychologist and police consultant Alex Delaware becomes embroiled in a child custody dispute that escalates into murder.,Ballantine,16.0,9.5,3.0,4,2014,2,15,True,True,False,False,False,False
jonathankellerman_motive,MOTIVE,Jonathan Kellerman,,"The Los Angeles psychologist-detective Alex Delaware and Milo Sturgis, a homicide cop, realize that the murder they’re investigating was committed by a serial killer.",Ballantine,18.0,13.0,7.0,4,2015,2,14,True,True,True,False,False,False
jonathankellerman_mystery,MYSTERY,Jonathan Kellerman,28.0,The Los Angeles psychologist-detective Alex Delaware and the detective Milo Sturgis work on a grisly homicide case.,Ballantine,18.0,13.0,3.0,4,2011,4,2,False,False,True,False,False,False
jonathankellerman_nightmoves,NIGHT MOVES,Jonathan Kellerman,,Homicide detective Milo Sturgis enlists the psychologist Alex Delaware to help solve a John Doe case.,Ballantine,13.0,9.5,6.0,2,2018,2,17,False,False,True,False,False,False
jonathankellerman_themurderersdaughter,THE MURDERER'S DAUGHTER,Jonathan Kellerman,,A Los Angeles psychotherapist is surprised when a brief hookup shows up as a patient — and even more surprised when he is murdered.,Ballantine,16.0,11.5,7.0,2,2015,8,22,True,True,False,False,False,False
jonathankellerman_truedetectives,TRUE DETECTIVES,Jonathan Kellerman,27.0,"In the 24th Alex Delaware novel, the interracial half-brothers from “Bones” investigate a young woman’s death.",Ballantine,15.0,7.75,1.0,4,2009,3,28,True,False,True,False,False,False
jonathankellerman_victims,VICTIMS,Jonathan Kellerman,28.0,The Los Angeles psychologist-detective Alex Delaware and the detective Milo Sturgis track down a homicidal maniac.,Ballantine,14.0,8.25,2.0,4,2012,3,3,False,False,True,False,False,False
jonathankellermanandjessekellerman_crimescene,CRIME SCENE,Jonathan Kellerman and Jesse Kellerman,,"Clay Edison, a deputy coroner and former star athlete, investigates a possible murder.",Ballantine,15.0,12.0,9.0,2,2017,8,5,True,True,True,False,False,False
jonathankellermanandjessekellerman_thegolemofhollywood,THE GOLEM OF HOLLYWOOD,Jonathan Kellerman and Jesse Kellerman,,A grisly murder in L.A.  leads Detective Jacob Lev to an encounter with the 16th-century Golem of Prague.  ,Putnam,15.0,15.0,15.0,1,2014,9,20,True,True,True,False,False,False
jonathanlethem_dissidentgardens,DISSIDENT GARDENS,Jonathan Lethem,,,Doubleday,20.0,20.0,20.0,1,2013,9,14,False,False,False,False,False,False
jonathansafranfoer_hereiam,HERE I AM,Jonathan Safran Foer,,Private and public crises converge for four generations of a Jewish family.,"Farrar, Straus & Giroux",20.0,13.4,7.0,5,2016,9,10,False,False,False,False,False,False
jonathantropper_onelastthingbeforeigo,ONE LAST THING BEFORE I GO,Jonathan Tropper,,,Dutton,17.0,17.0,17.0,1,2012,8,25,False,False,False,False,False,False
jonesbo_bloodonsnow,BLOOD ON SNOW,Jo Nesbo,,A job goes wrong for an Oslo contract killer.,Knopf,20.0,14.333333333333334,9.0,3,2015,4,11,True,False,False,False,False,False
jonesbo_macbeth,MACBETH,Jo Nesbo,,"In this adaptation of Shakespeare's tragedy, police in a 1970s industrial town take on a pair of drug lords.",Hogarth Shakespeare,15.0,15.0,15.0,1,2018,4,14,False,False,False,False,False,False
jonesbo_midnightsun,MIDNIGHT SUN,Jo Nesbo,,A fugitive Norwegian hitman attempts to find himself in the Arctic wilderness.,Knopf,14.0,14.0,14.0,1,2016,2,20,False,False,False,False,False,False
jonesbo_phantom,PHANTOM,Jo Nesbo,25.95,The Oslo detective Harry Hole returns after three years away to find the social fabric in tatters.,Knopf,20.0,13.666666666666666,9.0,3,2012,10,6,False,False,True,False,False,False
jonesbo_police,POLICE,Jo Nesbo,,A serial killer is targeting Oslo police officers; is Harry Hole still alive?,Knopf,16.0,11.0,6.0,2,2013,10,19,True,False,False,False,False,False
jonesbo_theredeemer,THE REDEEMER,Jo Nesbo,,"Harry Hole, a maverick detective in the Oslo Police Department, travels to the former Yugoslavia to investigate a Christmastime murder on an Oslo street. ",Knopf,17.0,14.5,12.0,2,2013,5,25,True,True,True,False,False,False
jonesbo_thesnowman,THE SNOWMAN,Jo Nesbo,25.95,The Oslo detective Harry Hole searches for a serial killer who builds snowmen outside the homes of his victims.,Knopf,18.0,12.2,9.0,5,2011,5,14,True,False,True,False,False,False
jonesbo_theson,THE SON,Jo Nesbo,,"A drug-addicted prisoner learns a secret about his father, a corrupt cop who committed suicide, that inspires him to escape.",Knopf,12.0,9.5,7.0,2,2014,5,17,False,False,True,False,False,False
jonesbo_thethirst,THE THIRST,Jo Nesbo,,Retired Inspector Harry Hole is drawn back to the Crime Squad by the case of a serial killer who targets women who use Tinder — and apparently bites them to death.,Knopf,13.0,9.5,6.0,2,2017,5,13,True,False,False,False,False,False
josephfinder_guiltyminds,GUILTY MINDS,Joseph Finder,,"Nick Heller, a Boston-based private intelligence operative, is called in when a slander site prepares to defame a Supreme Court justice.",Dutton,14.0,14.0,14.0,1,2016,7,23,False,False,False,False,False,False
josephfinder_suspicion,SUSPICION,Joseph Finder,,A loan to help a man pay his daughter’s private school expenses turns out to have many strings attached.,Dutton,12.0,12.0,12.0,1,2014,5,31,False,False,False,False,False,False
josephfinder_thefixer,THE FIXER,Joseph Finder,,A laid-off reporter investigates his ailing father’s past after he discovers millions of dollars hidden in the old man’s house.,Dutton,14.0,14.0,14.0,1,2015,6,13,False,False,True,False,False,False
josephfinder_vanished,VANISHED,Joseph Finder,25.99,"An investigator sets out to find his brother, who works for a huge defense contractor and has disappeared.",St. Martin's,19.0,16.0,13.0,2,2009,8,22,True,False,True,False,False,False
josephfinkandjeffreycranor_itdevours,IT DEVOURS!,Joseph Fink and Jeffrey Cranor,,A female scientist investigates an unusual rumbling in an American Southwest desert and comes across a religious congregation planning a dangerous ritual.,Harper Perennial,10.0,10.0,10.0,1,2017,10,21,True,False,True,False,False,False
josephfinkandjeffreycranor_welcometonightvale,WELCOME TO NIGHT VALE,Joseph Fink and Jeffrey Cranor,,Mysteries and origin stories from the strange Southwestern desert town that is the setting of the popular podcast.,Harper Perennial,19.0,11.666666666666666,4.0,3,2015,10,24,False,False,False,False,False,False
josephkanon_istanbulpassage,ISTANBUL PASSAGE,Joseph Kanon,26.0,An American expatriate in Istanbul who worked for the Allies during World War II takes on a final postwar assignment.,Atria,18.0,15.5,13.0,2,2012,6,2,False,False,False,False,False,False
josephkanon_leavingberlin,LEAVING BERLIN,Joseph Kanon,,"In the late 1940s, a young Jewish writer who took refuge from the Nazis in the United States reluctantly agrees to spy for the C.I.A. in Berlin, but things go terribly wrong.",Atria,19.0,15.6,11.0,5,2015,3,7,False,False,False,False,False,False
josephoneill_netherland,NETHERLAND,Joseph O'Neill,,A Dutchman deserted by his wife after 9/11 finds solace in New York’s immigrant cricket scene.,Knopf Publishing Group,18.0,18.0,18.0,1,2008,5,24,False,False,False,False,True,False
joshbazell_beatthereaper,BEAT THE REAPER,Josh Bazell,24.99,A former hit man for the mob who has become a doctor is threatened when a gangster patient recognizes him.,"Little, Brown",14.0,13.5,13.0,2,2009,1,17,False,False,False,False,False,False
joycecaroloates_theaccursed,THE ACCURSED,Joyce Carol Oates,27.99,"This postmodern Gothic novel purports to be an account of a curse that infected bucolic Princeton, N.J., in 1905 and 1906.",Ecco/HarperCollins,13.0,13.0,13.0,1,2013,3,23,False,False,False,False,False,False
jpdelaney_thegirlbefore,THE GIRL BEFORE,J P Delaney,,"A sadistic architect builds a modern house that controls its (young, female) inhabitants in this psychological thriller, soon to be a major motion picture.",Ballantine,15.0,9.0,3.0,7,2017,1,28,False,False,False,False,False,False
jrmoehringer_sutton,SUTTON,J R Moehringer,,,Hyperion,17.0,17.0,17.0,1,2012,9,29,False,False,False,False,False,False
jrrtolkien_berenandlthien,BEREN AND LÚTHIEN,JRR Tolkien,,"The love of a mortal man for an immortal elf, which figures in “The Silmarillion” and is part of the back story of “Lord of the Rings.” Edited by Christopher Tolkien.",Houghton Mifflin Harcourt,11.0,8.5,6.0,2,2017,6,3,False,False,False,True,False,False
jrrtolkien_thefallofarthur,THE FALL OF ARTHUR,J R R Tolkien,,"An unfinished narrative poem in Old English alliterative meter, written before “The Hobbit,” with notes and commentary by Tolkien’s son Christopher. ",Houghton Mifflin Harcourt,10.0,10.0,10.0,1,2013,5,25,False,False,False,False,False,False
jrrtolkien_thelegendofsigurdandgudrun,THE LEGEND OF SIGURD AND GUDRUN,J R R Tolkien,26.0,"The previously unpublished adventures of a medieval Norse hero, written before “The Hobbit” and “Lord of the Rings.”",Houghton Mifflin Harcourt,19.0,14.5,10.0,2,2009,5,9,False,False,False,False,False,False
jrward_bloodfury,BLOOD FURY,J R Ward,,The third book in the Black Dagger Legacy series.,Ballantine,9.0,9.0,9.0,1,2018,1,13,False,False,False,False,False,False
jrward_devilscut,DEVIL'S CUT,J R Ward,,The final book in the Bourbon Kings series.,Ballantine,14.0,14.0,14.0,1,2017,8,5,False,False,False,False,False,False
jrward_loveratlast,LOVER AT LAST,J R Ward,27.95,Book 11 of the Black Dagger Brotherhood series.,New American Library,20.0,11.75,1.0,4,2013,3,30,False,False,False,False,False,False
jrward_loveravenged,LOVER AVENGED,J R Ward,24.95,A vampire ally hides his mixed blood; Book 7 of the Black Dagger Brotherhood series.,New American Library,17.0,11.6,2.0,5,2009,5,2,False,False,False,False,False,False
jrward_lovermine,LOVER MINE,J R Ward,25.95,Book 8 of the Black Dagger Brotherhood series.,New American Library,16.0,9.2,2.0,5,2010,5,2,False,False,False,False,False,False
jrward_loverreborn,LOVER REBORN,J R Ward,27.95,Book 10 of the Black Dagger Brotherhood series.,New American Library,13.0,7.666666666666667,1.0,3,2012,3,31,False,False,False,False,False,False
jrward_loverunleashed,LOVER UNLEASHED,J R Ward,27.95,Book 9 of the Black Dagger Brotherhood series.,New American Library,20.0,11.0,2.0,4,2011,4,2,False,False,False,False,False,False
jrward_possession,POSSESSION,J R Ward,,Book 5 of the Fallen Angels paranormal romance series. ,New American Library,16.0,16.0,16.0,1,2013,10,5,False,False,False,True,False,False
jrward_rapture,RAPTURE,J R Ward,27.95,"After a man stumbles in front of the reporter Mels Carmichael’s car, both find they’re in over their heads; a Fallen Angels novel.",New American Library,10.0,10.0,10.0,1,2012,9,29,False,False,False,False,False,False
jrward_theangelsshare,THE ANGELS' SHARE,J R Ward,,The apparent suicide of a Kentucky patriarch is looking more and more like murder. Second book in the Bourbon Kings series.,NAL,15.0,15.0,15.0,1,2016,7,30,True,True,False,False,False,False
jrward_thebeast,THE BEAST,J R Ward,,Book 14 of the Black Dagger Brotherhood series.,New American Library,20.0,11.0,2.0,2,2016,4,9,False,False,False,False,False,False
jrward_thebourbonkings,THE BOURBON KINGS,J R Ward,,Secrets and scandals in a wealthy Southern family; the first novel in a new series.,NAL,14.0,14.0,14.0,1,2015,8,1,False,False,True,False,False,False
jrward_thechosen,THE CHOSEN,J R Ward,,Book 15 of the Black Dagger Brotherhood series.,Ballantine,3.0,3.0,3.0,1,2017,4,8,False,False,False,False,False,False
jrward_theking,THE KING,J R Ward,,Book 12 of the Black Dagger Brotherhood series.,New American Library,12.0,7.0,1.0,3,2014,4,5,False,False,False,False,False,False
jrward_theshadows,THE SHADOWS,J R Ward,,Book 13 of the Black Dagger Brotherhood series.,New American Library,20.0,13.0,2.0,3,2015,4,4,False,False,False,False,False,False
jrward_thethief,THE THIEF,J R Ward,,The 16th book in the Black Dagger Brotherhood series. Sola Morte falls for a man who sells weapons to a group of vampire warriors.,Ballantine,4.0,4.0,4.0,1,2018,4,14,False,False,False,False,False,False
jryanstradal_kitchensofthegreatmidwest,KITCHENS OF THE GREAT MIDWEST,J Ryan Stradal,,,Pamela Dorman/Viking,20.0,19.333333333333332,19.0,3,2015,8,8,False,False,False,False,False,False
judedeveraux_daysofgold,DAYS OF GOLD,Jude Deveraux,25.99,"In the 18th century, Edilean and a Scottish laird travel to America in search of gold her father left her; part of the Edilean series.",Atria,16.0,16.0,16.0,1,2010,1,3,False,False,False,False,False,False
judedeveraux_lavendermorning,LAVENDER MORNING,Jude Deveraux,25.95,A woman inherits a house and a mystery in a Virginia town; the first book in the new Edilean series.,Atria,11.0,9.0,7.0,2,2009,4,4,False,False,True,False,False,False
judedeveraux_scarletnights,SCARLET NIGHTS,Jude Deveraux,25.99,"In Edilean, Va., a woman’s engagement falls apart when she discovers that her fiancé’s mother is a notorious criminal.",Atria,15.0,15.0,15.0,1,2010,8,8,True,False,True,True,False,False
judyblume_intheunlikelyevent,IN THE UNLIKELY EVENT,Judy Blume,,Secrets are revealed and love stories play out against the backdrop of a series of panic-inducing plane crashes in 1950s New Jersey.,Knopf,20.0,9.666666666666666,4.0,9,2015,6,6,False,False,True,True,False,False
juliaglass_iseeyoueverywhere,I SEE YOU EVERYWHERE,Julia Glass,,Tracing the relationship between two very different sisters over the course of 25 years.,Pantheon,20.0,20.0,20.0,1,2008,10,18,False,False,False,True,False,False
julianbarnes_thenoiseoftime,THE NOISE OF TIME,Julian Barnes,,,Knopf,20.0,20.0,20.0,1,2016,5,14,False,False,False,False,False,False
julianbarnes_thesenseofanending,THE SENSE OF AN ENDING,Julian Barnes,23.95,"In this Man Booker Prize-winning novel, an unexpected bequest causes a man in his 60s to question his understanding of the past.",Knopf,20.0,15.583333333333334,8.0,12,2011,10,22,False,False,False,False,False,False
julianfellowes_belgravia,BELGRAVIA,Julian Fellowes,,"Two families, one aristocratic and one wealthy, in Victorian London, from the creator of “Downton Abbey.”",Grand Central,18.0,14.5,12.0,4,2016,7,9,False,False,False,False,False,False
juliapierpont_amongthetenthousandthings,AMONG THE TEN THOUSAND THINGS,Julia Pierpont,,,Random House,20.0,20.0,20.0,1,2015,7,25,False,False,False,False,False,False
juliegarwood_fasttrack,FAST TRACK,Julie Garwood,,"A woman faces threats as she searches for the truth about her long-dead mother, aided by her best friend’s attractive older brother.",Dutton,6.0,6.0,6.0,1,2014,8,2,True,False,False,False,False,False
juliegarwood_fireandice,FIRE AND ICE,Julie Garwood,26.0,A reporter and her F.B.I. bodyguard uncover a conspiracy in Alaska.,Ballantine,14.0,8.75,5.0,4,2009,1,3,True,False,True,False,False,False
juliegarwood_hotshot,HOTSHOT,Julie Garwood,,"Surrounded by enemies who want her to fail in the resort business, Peyton Lockhart calls on Finn MacBain, a childhood friend who once saved her life and is now an F.B.I. agent.",Dutton,17.0,11.5,6.0,2,2013,8,10,False,False,False,False,False,False
