_id,bestsellers_date,published_date,amazon_product_url,author,description,price,publisher,title,rank,rank_last_week,weeks_on_list,l_author,l_title,book_id
5b4aa4ead3089013507db1d8,2008-06-14,2008-06-29,http://www.amazon.com/Snuff-Chuck-Palahniuk/dp/0385517882?tag=NYTBS-20,Chuck Palahniuk,An aging porn queens aims to cap her career by having sex on film with 600 men in one day.,0,Doubleday,SNUFF,18,0,0,chuckpalahniuk,snuff,chuckpalahniuk_snuff
5b4aa4ead3089013507db1d9,2008-06-14,2008-06-29,http://www.amazon.com/The-Brief-Wondrous-Life-Oscar/dp/1594483299?tag=NYTBS-20,Junot Díaz,A nerdy Dominican-American struggles to escape a family curse.,0,Riverhead,THE BRIEF WONDROUS LIFE OF OSCAR WAO,19,0,0,junotdaz,thebriefwondrouslifeofoscarwao,junotdaz_thebriefwondrouslifeofoscarwao
5b4aa4ead3089013507db1da,2008-06-14,2008-06-29,http://www.amazon.com/Shadow-Power-Paul-Madriani-Novel/dp/B001OW5OR2?tag=NYTBS-20,Steve Martini,The lawyer Paul Madriani searches for a missing letter from Thomas Jefferson that might explain a scholar’s murder.,0,Morrow,SHADOW OF POWER,20,0,0,stevemartini,shadowofpower,stevemartini_shadowofpower
5b4aa4ead3089013507db1db,2008-06-21,2008-07-06,http://www.amazon.com/Fearless-Fourteen-Janet-Evanovich/dp/0312349513?tag=NYTBS-20,Janet Evanovich,Stephanie Plum and her boyfriend Joe Morelli become involved when his cousin’s bank robbery goes bad.,27.95,St. Martin's,FEARLESS FOURTEEN,1,0,1,janetevanovich,fearlessfourteen,janetevanovich_fearlessfourteen
5b4aa4ead3089013507db1dc,2008-06-21,2008-07-06,http://www.amazon.com/Sail-James-Patterson/dp/0446536105?tag=NYTBS-20,James Patterson and Howard Roughan,A sailing vacation turns into a disaster when someone attempts to destroy a family.,27.99,"Little, Brown",SAIL,2,1,2,jamespattersonandhowardroughan,sail,jamespattersonandhowardroughan_sail
5b4aa4ead3089013507db1dd,2008-06-21,2008-07-06,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.",25.99,"Little, Brown",THE HOST,3,3,7,stepheniemeyer,thehost,stepheniemeyer_thehost
5b4aa4ead3089013507db1de,2008-06-21,2008-07-06,http://www.amazon.com/Chasing-Harry-Winston-A-Novel/dp/0743290119?tag=NYTBS-20,Lauren Weisberger,"Three glamorous friends, New York women nearing 30, vow to change their lives.",25.95,Simon & Schuster,CHASING HARRY WINSTON,4,6,4,laurenweisberger,chasingharrywinston,laurenweisberger_chasingharrywinston
5b4aa4ead3089013507db1df,2008-06-21,2008-07-06,http://www.amazon.com/Love-Youre-With-Emily-Giffin/dp/0312348665?tag=NYTBS-20,Emily Giffin,A woman’s happy marriage is shaken.,24.95,St. Martin's,LOVE THE ONE YOU'RE WITH,5,5,6,emilygiffin,lovetheoneyourewith,emilygiffin_lovetheoneyourewith
5b4aa4ead3089013507db1e0,2008-06-21,2008-07-06,http://www.amazon.com/Nothing-Lose-Jack-Reacher-No/dp/0440245583?tag=NYTBS-20,Lee Child,Jack Reacher exposes the secrets of a Colorado town.,27,Delacorte,NOTHING TO LOSE,6,2,3,leechild,nothingtolose,leechild_nothingtolose
5b4aa4ead3089013507db1e1,2008-06-21,2008-07-06,http://www.amazon.com/Plague-Ship-The-Oregon-Files/dp/0425226697?tag=NYTBS-20,Clive Cussler with Jack Du Brul,Juan Cabrillo and the crew of the Oregon must determine what happened on a cruise ship full of dead bodies.,26.95,Putnam,PLAGUE SHIP,7,4,3,clivecusslerwithjackdubrul,plagueship,clivecusslerwithjackdubrul_plagueship
5b4aa4ead3089013507db1e2,2008-06-21,2008-07-06,http://www.amazon.com/The-Broken-Window-Lincoln-Rhyme/dp/1416549986?tag=NYTBS-20,Jeffery Deaver,Detectives Lincoln Rhyme and Amelia Sachs confront a criminal who frames innocent people.,26.95,Simon & Schuster,THE BROKEN WINDOW,8,7,2,jefferydeaver,thebrokenwindow,jefferydeaver_thebrokenwindow
5b4aa4ead3089013507db1e3,2008-06-21,2008-07-06,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his uncle murders his father.,25.95,Ecco,THE STORY OF EDGAR SAWTELLE,9,14,2,davidwroblewski,thestoryofedgarsawtelle,davidwroblewski_thestoryofedgarsawtelle
5b4aa4ead3089013507db1e4,2008-06-21,2008-07-06,http://www.amazon.com/No-Choice-But-Seduction-Malory/dp/1416537333?tag=NYTBS-20,Johanna Lindsey,"Sir Anthony Malory’s daughter is kidnapped, with repercussions for Katey and Boyd Anderson.",25,Pocket Books,NO CHOICE BUT SEDUCTION,10,0,1,johannalindsey,nochoicebutseduction,johannalindsey_nochoicebutseduction
5b4aa4ead3089013507db1e5,2008-06-21,2008-07-06,http://www.amazon.com/The-Beach-House-A-Novel/dp/0452295386?tag=NYTBS-20,Jane Green,A woman’s life changes when she rents out rooms in her Nantucket house.,0,"Viking, $24.95",THE BEACH HOUSE,11,0,1,janegreen,thebeachhouse,janegreen_thebeachhouse
5b4aa4ead3089013507db1e6,2008-06-21,2008-07-06,http://www.amazon.com/Odd-Hours-Dean-Koontz/dp/0553807056?tag=NYTBS-20,Dean R Koontz,"Odd Thomas, who can communicate with the dead, confronts evil forces in a California coastal town.",27,Bantam,ODD HOURS,12,8,5,deanrkoontz,oddhours,deanrkoontz_oddhours
5b4aa4ead3089013507db1e7,2008-06-21,2008-07-06,http://www.amazon.com/Married-Lovers-Jackie-Collins/dp/0312341814?tag=NYTBS-20,Jackie Collins,An affair between a beautiful personal trainer and a producer married to Hollywood royalty leads to ­murder.,26.95,St. Martin's,MARRIED LOVERS,13,9,2,jackiecollins,marriedlovers,jackiecollins_marriedlovers
5b4aa4ead3089013507db1e8,2008-06-21,2008-07-06,http://www.amazon.com/Sundays-at-Tiffanys-James-Patterson/dp/0446199443?tag=NYTBS-20,James Patterson and Gabrielle Charbonnet,A woman finds an unexpected love.,24.99,"Little, Brown",SUNDAYS AT TIFFANY’S,14,10,8,jamespattersonandgabriellecharbonnet,sundaysattiffanys,jamespattersonandgabriellecharbonnet_sundaysattiffanys
5b4aa4ead3089013507db1e9,2008-06-21,2008-07-06,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,Garth Stein,"A Lab-terrier mix with great insight into the human condition helps his owner, a struggling race car driver.",23.95,Harper,THE ART OF RACING IN THE RAIN,15,13,5,garthstein,theartofracingintherain,garthstein_theartofracingintherain
5b4aa4ead3089013507db1ea,2008-06-21,2008-07-06,http://www.amazon.com/Blood-Anita-Blake-Vampire-Hunter/dp/0515146374?tag=NYTBS-20,Laurell K Hamilton,The vampire hunter Anita Blake is involved in a scandal that threatens the master vampire Jean-Claude’s power.,25.95,Berkley,BLOOD NOIR,16,12,4,laurellkhamilton,bloodnoir,laurellkhamilton_bloodnoir
5b4aa4ead3089013507db1eb,2008-06-21,2008-07-06,http://www.amazon.com/Snuff-Chuck-Palahniuk/dp/0385517882?tag=NYTBS-20,Chuck Palahniuk,An aging porn queens aims to cap her career by having sex on film with 600 men in one day.,0,Doubleday,SNUFF,17,0,0,chuckpalahniuk,snuff,chuckpalahniuk_snuff
5b4aa4ead3089013507db1ec,2008-06-21,2008-07-06,http://www.amazon.com/Death-Honor-Bound-Book/dp/0515146382?tag=NYTBS-20,W E B Griffin and William E Butterworth IV,A Marine pilot spies in  Argentina in 1943; the fourth book in the Honor Bound series.,0,Putnam,DEATH AND HONOR,18,0,0,webgriffinandwilliamebutterworthiv,deathandhonor,webgriffinandwilliamebutterworthiv_deathandhonor
5b4aa4ead3089013507db1ed,2008-06-21,2008-07-06,http://www.amazon.com/The-Spies-Warsaw-A-Novel/dp/0812977378?tag=NYTBS-20,Alan Furst,Intrigue in Poland just before World War II.,0,Random House,THE SPIES OF WARSAW,19,0,0,alanfurst,thespiesofwarsaw,alanfurst_thespiesofwarsaw
5b4aa4ead3089013507db1ee,2008-06-21,2008-07-06,http://www.amazon.com/Phantom-Prey-John-Sandford/dp/0425227987?tag=NYTBS-20,John Sandford,The Minneapolis detective Lucas Davenport investigates a string of murders of young Goths.,0,Putnam,PHANTOM PREY,20,0,0,johnsandford,phantomprey,johnsandford_phantomprey
5b4aa4ead3089013507db1ef,2008-06-28,2008-07-13,http://www.amazon.com/Fearless-Fourteen-Janet-Evanovich/dp/0312349513?tag=NYTBS-20,Janet Evanovich,Stephanie Plum and her boyfriend Joe Morelli become involved when his cousin’s bank robbery goes bad.,27.95,St. Martin's,FEARLESS FOURTEEN,1,1,2,janetevanovich,fearlessfourteen,janetevanovich_fearlessfourteen
5b4aa4ead3089013507db1f0,2008-06-28,2008-07-13,http://www.amazon.com/Sail-James-Patterson/dp/0446536105?tag=NYTBS-20,James Patterson and Howard Roughan,A sailing vacation turns into a disaster when someone attempts to destroy a family.,27.99,"Little, Brown",SAIL,2,2,3,jamespattersonandhowardroughan,sail,jamespattersonandhowardroughan_sail
5b4aa4ead3089013507db1f1,2008-06-28,2008-07-13,http://www.amazon.com/TailSpin-FBI-Thriller-Catherine-Coulter/dp/051514648X?tag=NYTBS-20,Catherine Coulter,Dillon Savich and Lacey Sherlock — F.B.I. agents as well as husband and wife — come to the aid of a colleague protecting a Washington psychiatrist who has been disclosing secrets about his powerful patients.,25.95,Putnam,TAILSPIN,3,0,1,catherinecoulter,tailspin,catherinecoulter_tailspin
5b4aa4ead3089013507db1f2,2008-06-28,2008-07-13,http://www.amazon.com/Rogue-Danielle-Steel/dp/0440243297?tag=NYTBS-20,Danielle Steel,"A divorced doctor on the verge of marriage to a kind new man faces a quandary when her exasperating ex-husband, a dot-com millionaire, wants her to work with him on a humanitarian project.",27,Delacorte,ROGUE,4,0,1,daniellesteel,rogue,daniellesteel_rogue
5b4aa4ead3089013507db1f3,2008-06-28,2008-07-13,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.",25.99,"Little, Brown",THE HOST,5,3,8,stepheniemeyer,thehost,stepheniemeyer_thehost
5b4aa4ead3089013507db1f4,2008-06-28,2008-07-13,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his uncle murders his father.,25.95,Ecco,THE STORY OF EDGAR SAWTELLE,6,9,3,davidwroblewski,thestoryofedgarsawtelle,davidwroblewski_thestoryofedgarsawtelle
5b4aa4ead3089013507db1f5,2008-06-28,2008-07-13,http://www.amazon.com/The-Last-Oracle-Sigma-Force/dp/0061230952?tag=NYTBS-20,James Rollins,Sigma Force operatives battle a group of rogue scientists.,26.95,Morrow,THE LAST ORACLE,7,0,1,jamesrollins,thelastoracle,jamesrollins_thelastoracle
5b4aa4ead3089013507db1f6,2008-06-28,2008-07-13,http://www.amazon.com/Chasing-Harry-Winston-A-Novel/dp/0743290119?tag=NYTBS-20,Lauren Weisberger,"Three glamorous friends, New York women nearing 30, vow to change their lives.",25.95,Simon & Schuster,CHASING HARRY WINSTON,8,4,5,laurenweisberger,chasingharrywinston,laurenweisberger_chasingharrywinston
5b4aa4ead3089013507db1f7,2008-06-28,2008-07-13,http://www.amazon.com/The-Beach-House-A-Novel/dp/0452295386?tag=NYTBS-20,Jane Green,A woman’s life changes when she rents out rooms in her Nantucket house.,24.95,Viking,THE BEACH HOUSE,9,11,2,janegreen,thebeachhouse,janegreen_thebeachhouse
5b4aa4ead3089013507db1f8,2008-06-28,2008-07-13,http://www.amazon.com/Love-Youre-With-Emily-Giffin/dp/0312348665?tag=NYTBS-20,Emily Giffin,A woman’s happy marriage is shaken when she encounters an old boyfriend.,24.95,St. Martin's,LOVE THE ONE YOU'RE WITH,10,5,7,emilygiffin,lovetheoneyourewith,emilygiffin_lovetheoneyourewith
5b4aa4ead3089013507db1f9,2008-06-28,2008-07-13,http://www.amazon.com/Nothing-Lose-Jack-Reacher-No/dp/0440245583?tag=NYTBS-20,Lee Child,Jack Reacher exposes the secrets of a Colorado town.,27,Delacorte,NOTHING TO LOSE,11,6,4,leechild,nothingtolose,leechild_nothingtolose
5b4aa4ead3089013507db1fa,2008-06-28,2008-07-13,http://www.amazon.com/The-Broken-Window-Lincoln-Rhyme/dp/1416549986?tag=NYTBS-20,Jeffery Deaver,Detectives Lincoln Rhyme and Amelia Sachs confront a criminal who frames innocent people.,26.95,Simon & Schuster,THE BROKEN WINDOW,12,8,3,jefferydeaver,thebrokenwindow,jefferydeaver_thebrokenwindow
5b4aa4ead3089013507db1fb,2008-06-28,2008-07-13,http://www.amazon.com/Plague-Ship-The-Oregon-Files/dp/0425226697?tag=NYTBS-20,Clive Cussler with Jack Du Brul,Juan Cabrillo and the crew of the Oregon must determine what happened on a cruise ship full of dead bodies.,26.95,Putnam,PLAGUE SHIP,13,7,4,clivecusslerwithjackdubrul,plagueship,clivecusslerwithjackdubrul_plagueship
5b4aa4ead3089013507db1fc,2008-06-28,2008-07-13,http://www.amazon.com/Odd-Hours-Dean-Koontz/dp/0553807056?tag=NYTBS-20,Dean R Koontz,"Odd Thomas, who can communicate with the dead, confronts evil forces in a California coastal town.",27,Bantam,ODD HOURS,14,12,6,deanrkoontz,oddhours,deanrkoontz_oddhours
5b4aa4ead3089013507db1fd,2008-06-28,2008-07-13,http://www.amazon.com/America-A-Novel-Ethan-Canin/dp/0679456805?tag=NYTBS-20,Ethan Canin,A boy becomes entangled with a powerful family in upstate New York in the early 1970s.,27,Random House,AMERICA AMERICA,15,0,1,ethancanin,americaamerica,ethancanin_americaamerica
5b4aa4ead3089013507db1fe,2008-06-28,2008-07-13,http://www.amazon.com/No-Choice-But-Seduction-Malory/dp/1416537333?tag=NYTBS-20,Johanna Lindsey,"Sir Anthony Malory’s daughter is kidnapped, with repercussions for Katey and Boyd Anderson.",0,Pocket Books,NO CHOICE BUT SEDUCTION,16,0,0,johannalindsey,nochoicebutseduction,johannalindsey_nochoicebutseduction
5b4aa4ead3089013507db1ff,2008-06-28,2008-07-13,http://www.amazon.com/The-Racing-Rain-Garth-Stein-ebook/dp/B0017SWPXY?tag=NYTBS-20,Garth Stein,"An insightful Lab-terrier mix helps his owner, a struggling race car driver.",0,Harper,THE ART OF RACING IN THE RAIN,17,0,0,garthstein,theartofracingintherain,garthstein_theartofracingintherain
5b4aa4ead3089013507db200,2008-06-28,2008-07-13,http://www.amazon.com/Sundays-at-Tiffanys-James-Patterson/dp/0446199443?tag=NYTBS-20,James Patterson and Gabrielle Charbonnet,A woman finds an unexpected love,0,"Little, Brown",SUNDAYS AT TIFFANY’S,18,0,0,jamespattersonandgabriellecharbonnet,sundaysattiffanys,jamespattersonandgabriellecharbonnet_sundaysattiffanys
5b4aa4ead3089013507db201,2008-06-28,2008-07-13,http://www.amazon.com/Married-Lovers-Jackie-Collins/dp/0312341814?tag=NYTBS-20,Jackie Collins,An affair between a beautiful personal trainer and a producer married to Hollywood royalty leads to ­murder.,0,St. Martin's,MARRIED LOVERS,19,0,0,jackiecollins,marriedlovers,jackiecollins_marriedlovers
5b4aa4ead3089013507db202,2008-06-28,2008-07-13,http://www.amazon.com/Queen-Babble-Gets-Hitched-Cabot/dp/006085202X?tag=NYTBS-20,Meg Cabot,,0,HarperCollins Publishers,QUEEN OF BABBLE GETS HITCHED,20,0,0,megcabot,queenofbabblegetshitched,megcabot_queenofbabblegetshitched
5b4aa4ead3089013507db203,2008-07-05,2008-07-20,http://www.amazon.com/The-Last-Patriot-A-Thriller/dp/1416543848?tag=NYTBS-20,Brad Thor,"Scot Harvath, a Homeland Security superagent, searches for an ancient secret that could defeat Islamic militants.",26,Atria,THE LAST PATRIOT,1,0,1,bradthor,thelastpatriot,bradthor_thelastpatriot
5b4aa4ead3089013507db204,2008-07-05,2008-07-20,http://www.amazon.com/Fearless-Fourteen-Janet-Evanovich/dp/0312349513?tag=NYTBS-20,Janet Evanovich,Stephanie Plum and her boyfriend Joe Morelli become involved when his cousin’s bank robbery goes bad.,27.95,St. Martin's,FEARLESS FOURTEEN,2,1,3,janetevanovich,fearlessfourteen,janetevanovich_fearlessfourteen
5b4aa4ead3089013507db205,2008-07-05,2008-07-20,http://www.amazon.com/Sail-James-Patterson/dp/0446536105?tag=NYTBS-20,James Patterson and Howard Roughan,A sailing vacation turns into a disaster when someone attempts to destroy a family.,27.99,"Little, Brown",SAIL,3,2,4,jamespattersonandhowardroughan,sail,jamespattersonandhowardroughan_sail
5b4aa4ead3089013507db206,2008-07-05,2008-07-20,http://www.amazon.com/TailSpin-FBI-Thriller-Catherine-Coulter/dp/051514648X?tag=NYTBS-20,Catherine Coulter,Dillon Savich and Lacey Sherlock — F.B.I. agents as well as husband and wife — come to the aid of a colleague.,25.95,Putnam,TAILSPIN,4,3,2,catherinecoulter,tailspin,catherinecoulter_tailspin
5b4aa4ead3089013507db207,2008-07-05,2008-07-20,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his uncle murders his father.,25.95,Ecco,THE STORY OF EDGAR SAWTELLE,5,6,4,davidwroblewski,thestoryofedgarsawtelle,davidwroblewski_thestoryofedgarsawtelle
5b4aa4ead3089013507db208,2008-07-05,2008-07-20,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.",25.99,"Little, Brown",THE HOST,6,5,9,stepheniemeyer,thehost,stepheniemeyer_thehost
5b4aa4ead3089013507db209,2008-07-05,2008-07-20,http://www.amazon.com/Chasing-Darkness-Elvis-Novel-Novels/dp/0743281640?tag=NYTBS-20,Robert Crais,he Los Angeles private eye Elvis Cole responsible for the release of a serial killer?,25.95,Simon & Schuster,CHASING DARKNESS,7,0,1,robertcrais,chasingdarkness,robertcrais_chasingdarkness
5b4aa4ead3089013507db20a,2008-07-05,2008-07-20,http://www.amazon.com/Rogue-Danielle-Steel/dp/0440243297?tag=NYTBS-20,Danielle Steel,A divorced doctor about to remarry faces a quandary when her ex-husband asks her to work with him on a humanitarian project.,27,Delacorte,ROGUE,8,4,2,daniellesteel,rogue,daniellesteel_rogue
5b4aa4ead3089013507db20b,2008-07-05,2008-07-20,http://www.amazon.com/Death-Angel-Novel-Linda-Howard/dp/0345486552?tag=NYTBS-20,Linda Howard,A crime lord’s former mistress cooperates with the F.B.I.,26,Ballantine,DEATH ANGEL,9,0,1,lindahoward,deathangel,lindahoward_deathangel
5b4aa4ead3089013507db20c,2008-07-05,2008-07-20,http://www.amazon.com/The-Beach-House-A-Novel/dp/0452295386?tag=NYTBS-20,Jane Green,A woman’s life changes when she rents out rooms in her Nantucket house.,24.95,Viking,THE BEACH HOUSE,10,9,3,janegreen,thebeachhouse,janegreen_thebeachhouse
5b4aa4ead3089013507db20d,2008-07-05,2008-07-20,http://www.amazon.com/Love-Youre-With-Emily-Giffin/dp/0312348665?tag=NYTBS-20,Emily Giffin,A woman’s happy marriage is shaken when she encounters an old boyfriend.,24.95,St. Martin's,LOVE THE ONE YOU'RE WITH,11,10,8,emilygiffin,lovetheoneyourewith,emilygiffin_lovetheoneyourewith
5b4aa4ead3089013507db20e,2008-07-05,2008-07-20,http://www.amazon.com/The-Last-Oracle-Sigma-Force/dp/0061230952?tag=NYTBS-20,James Rollins,Sigma Force operatives battle a group of rogue scientists.,26.95,Morrow,THE LAST ORACLE,12,7,2,jamesrollins,thelastoracle,jamesrollins_thelastoracle
5b4aa4ead3089013507db20f,2008-07-05,2008-07-20,http://www.amazon.com/Chasing-Harry-Winston-A-Novel/dp/0743290119?tag=NYTBS-20,Lauren Weisberger,"Three glamorous friends, New York women nearing 30, vow to change their lives.",25.95,Simon & Schuster,CHASING HARRY WINSTON,13,8,6,laurenweisberger,chasingharrywinston,laurenweisberger_chasingharrywinston
5b4aa4ead3089013507db210,2008-07-05,2008-07-20,http://www.amazon.com/The-Broken-Window-Lincoln-Rhyme/dp/1416549986?tag=NYTBS-20,Jeffery Deaver,Detectives Lincoln Rhyme and Amelia Sachs confront a criminal who frames innocent people.,26.95,Simon & Schuster,THE BROKEN WINDOW,14,12,4,jefferydeaver,thebrokenwindow,jefferydeaver_thebrokenwindow
5b4aa4ead3089013507db211,2008-07-05,2008-07-20,http://www.amazon.com/Nothing-Lose-Jack-Reacher-No/dp/0440245583?tag=NYTBS-20,Lee Child,Jack Reacher exposes the secrets of a Colorado town.,27,Delacorte,NOTHING TO LOSE,15,11,5,leechild,nothingtolose,leechild_nothingtolose
5b4aa4ead3089013507db212,2008-07-05,2008-07-20,http://www.amazon.com/America-A-Novel-Ethan-Canin/dp/0679456805?tag=NYTBS-20,Ethan Canin,A boy becomes entangled with a powerful family in upstate New York in the early 1970s.,27,Random House,AMERICA AMERICA,16,15,2,ethancanin,americaamerica,ethancanin_americaamerica
